"ID"	"Description"	"pvalue"	"p.adjust"	"NES"	"enrichmentScore"	"setSize"	"core_enrichment"
"R-MMU-159234"	"Transport of Mature mRNAs Derived from Intronless Transcripts"	0.00171682241876163	0.0345125327258748	-1.80227991972351	-0.508989745478285	37	"Nup188, Cpsf3, Cpsf1, Fip1l1, Nup37, Nup93, Wdr33, Nup160, Sec13, Ndc1, Alyref, Nup85, Seh1l, Sympk, Ncbp1, Eif4e, Nup155, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Nup43"
"R-MMU-5578749"	"Transcriptional regulation by small RNAs"	0.00177925884813109	0.035314909795817	-1.82966428834052	-0.545658418391053	29	"Nup37, Nup93, Ipo8, Nup160, Sec13, Ndc1, Nup85, Seh1l, Nup155, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Nup43"
"R-MMU-6785807"	"Interleukin-4 and Interleukin-13 signaling"	0.00181683062073445	0.035387119325166	1.90215309159775	0.731862563221431	11	"Socs1, Il2rg, Il4ra, Il13ra1, Tyk2, Il4"
"R-MMU-9020558"	"Interleukin-2 signaling"	0.00182803358758829	0.035387119325166	1.88587820918005	0.789278329782076	8	"Il2rb, Il2rg, Syk, Ptk2b"
"R-MMU-8964058"	"HDL remodeling"	0.00192100923305554	0.0367334448467206	1.88207112290881	0.787684986861588	8	"Lipg, Abcg1, Apoc3, Pltp"
"R-MMU-9696270"	"RND2 GTPase cycle"	0.00197048824991035	0.0367824473316599	-1.75623347402975	-0.493190787287008	41	"Tfrc, Fam83b, Frs2, Rbmx, Epha2, Kif14, Lrrc1, Uhrf1bp1l, Depdc1b, Dsg1a"
"R-MMU-380320"	"Recruitment of NuMA to mitotic centrosomes"	0.00194964351237983	0.0367824473316599	-1.64584514377287	-0.401995821740736	84	"Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Tuba1c, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Cep78, Plk4, Csnk1e, Tubb6, Tubb2b, Mapre1, Tubgcp6, Tubb4b, Cep57, Tuba3b, Tuba4a, Haus1, Cep135, Tubb4a, Haus6, Haus2, Nedd1, Ofd1, Ccp110, Nek2, Tuba8, Tubgcp5"
"R-MMU-1299308"	"Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)"	0.00200550081373396	0.0369955914815865	1.65533028532612	0.93849610730154	3	"Kcnk7, Kcnk6"
"R-MMU-159230"	"Transport of the SLBP Dependant Mature mRNA"	0.00215445042690228	0.0392811426672416	-1.84270371978238	-0.542072642681714	30	"Nup160, Sec13, Ndc1, Alyref, Nup85, Seh1l, Ncbp1, Eif4e, Nup155, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Nup43"
"R-MMU-6811442"	"Intra-Golgi and retrograde Golgi-to-ER traffic"	0.00231243772495858	0.0416770385371844	-1.49598403104783	-0.326672196254785	172	"Rab39, Agpat3, Kif5b, Rint1, Rab3gap1, Kif20b, Rab3gap2, Dync1li1, Arcn1, Usp6nl, Kif3a, Vamp4, Tmed7, Kif15, Copa, Cyth2, Kif26b, Racgap1, Copb1, Kifap3, Alpi, Arf4, Rab9, Vps45, Trip11, Bet1l, Napb, Actr10, Kif11, Copb2, Tubb6, Tubb2b, Rab9b, Tubb4b, Pafah1b3, Tuba3b, Tuba4a, Vps54, Arl1, Zw10, Galnt1, Tubb4a, Arfip2, Vamp3, Kif5a, Kif23, Rab33b, Rhobtb3, Cog5, Tuba8, Kif20a, Kif18b, Kif18a, Kif4, Kif19a, Kdelr3"
"R-MMU-380270"	"Recruitment of mitotic centrosome proteins and complexes"	0.00239374078021535	0.0417042838153074	-1.65734156497911	-0.415649337131526	73	"Prkaca, Cep250, Pafah1b1, Tubgcp2, Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Cdk11b, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Cep78, Plk4, Csnk1e, Mapre1, Tubgcp6, Tubb4b, Cep57, Tuba4a, Haus1, Cep135, Tubb4a, Haus6, Haus2, Nedd1, Ofd1, Ccp110, Nek2, Tubgcp5"
"R-MMU-380287"	"Centrosome maturation"	0.00239374078021535	0.0417042838153074	-1.65734156497911	-0.415649337131526	73	"Prkaca, Cep250, Pafah1b1, Tubgcp2, Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Cdk11b, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Cep78, Plk4, Csnk1e, Mapre1, Tubgcp6, Tubb4b, Cep57, Tuba4a, Haus1, Cep135, Tubb4a, Haus6, Haus2, Nedd1, Ofd1, Ccp110, Nek2, Tubgcp5"
"R-MMU-70326"	"Glucose metabolism"	0.00234678997598526	0.0417042838153074	-1.62750041839943	-0.408287870061211	74	"Hk2, Aldoc, Nup160, Sec13, Ndc1, Nup85, Seh1l, Got1, Pgk2, Nup155, Rae1, Nup50, Gpi1, Bpgm, Ranbp2, Gapdhs, Mdh1, Gnpda2, Slc25a13, Nup88, Nup107, Nupl2, G6pc, Pfkp, Slc37a4, Pck2, Nup43"
"R-MMU-380259"	"Loss of Nlp from mitotic centrosomes"	0.00276060190362888	0.0470502585314139	-1.64083383576727	-0.421352504554044	64	"Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Cep78, Plk4, Csnk1e, Mapre1, Tubb4b, Cep57, Tuba4a, Haus1, Cep135, Tubb4a, Haus6, Haus2, Nedd1, Ofd1, Ccp110, Nek2"
"R-MMU-380284"	"Loss of proteins required for interphase microtubule organization from the centrosome"	0.00276060190362888	0.0470502585314139	-1.64083383576727	-0.421352504554044	64	"Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Cep78, Plk4, Csnk1e, Mapre1, Tubb4b, Cep57, Tuba4a, Haus1, Cep135, Tubb4a, Haus6, Haus2, Nedd1, Ofd1, Ccp110, Nek2"
"R-MMU-73817"	"Purine ribonucleoside monophosphate biosynthesis"	0.00282004006440155	0.0471410784592146	-1.85112652145437	-0.747623999663092	10	"Adsl, Impdh2, Ppat, Adss, Gart, Gmps, Paics"
"R-MMU-69002"	"DNA Replication Pre-Initiation"	0.00283887984040474	0.0471410784592146	-1.56937067674393	-0.377026170790441	93	"Psma6, Psmb7, Psmd8, Anapc16, Cdk2, Psmd9, Mcm10, Anapc7, Ube2s, Anapc4, Psme3, Orc3, Gmnn, Psma1, Mcm8, Mcm2, Anapc5, Prim1, Psmd10, Psmd7, Cdc27, Kpnb1, Cdt1, Orc2, Psma4, Psmd13, Anapc1, Psmc6, Pole3, Mcm4, Cdc6, Psmc4, Orc1, Psmd14, Mcm3, Psma3, Psmd1, Cdc16, Cdc26, Cdc7, Orc4, Dbf4, Psmd12, Prim2, Psmd6, Cdc45"
"R-MMU-418594"	"G alpha (i) signalling events"	0.0028561240137917	0.0471410784592146	1.44833267826165	0.297653080229804	259	"Ccl4, Gng13, Ccr5, Gpr17, Cxcl9, Cxcr6, Ccl5, Cx3cl1, Bdkrb2, Fpr1, Gpr31b, Rgs17, Npy, Hcar1, Cxcr2, Ccr3, Hcar2, Gngt2, Rxfp3, Gnat1, Npy5r, Ccl1, Drd3, Gpsm3, Cxcl3, S1pr4, Cxcl16, Adcy6, Tas2r107, C3ar1, Gng3, Gng4, Pomc, Tas1r3, Lpar3, Rgs16, Plcb2, Cxcl10, Gpsm1, Grm6, Rgs9, P2ry12, Npbwr1, Ccl11, Ccr4, C3, Htr1b, Ccr7, Kng2, Gpr18, Penk, Gabbr2, Lpar5, Pla2g4a, Rgs8, Cdk5, Pde4a"
"R-MMU-390522"	"Striated Muscle Contraction"	0.00295888493726866	0.0483284539753881	-1.72336545554332	-0.506212164378023	32	"Actn2, Tnnt3, Tpm2, Acta1, Neb, Tnnc2, Myl3, Tnni2, Tnnt2"
"R-MMU-977606"	"Regulation of Complement cascade"	0.00305141454464925	0.0493259588248456	1.77101252389432	0.503912478816237	36	"Cfp, C8g, Serping1, C4b, C1qc, Cfi, C1ra, C1qa, C3ar1, C1qb, C2, C3"
